 1086.50, 0.00
 1196.50, 0.00
 1226.50, 0.00
 1346.50, 0.00
 3246.50, 0.00
 8472.20, 0.00
10739.00, 0.00
10757.80, 0.00
10813.00, 0.00
10819.50, 0.00
10826.00, 0.00
10839.00, 0.00
10852.00, 0.00
10857.80, 0.00
10858.50, 0.00
10865.00, 0.00
10878.00, 0.00
10886.70, 0.00
11458.50, 0.00
11557.80, 0.00
11619.50, 0.00
11639.00, 0.00
11652.00, 0.00
11657.80, 0.00
11658.50, 0.00
11665.00, 0.00
11678.00, 0.00
11919.50, 0.00
11939.00, 0.00
11952.00, 0.00
11957.80, 0.00
11986.70, 0.00
12019.50, 0.00
12026.00, 0.00
12052.00, 0.00
12065.00, 0.00
12078.00, 0.00
12086.70, 0.00
12219.50, 0.00
12226.00, 0.00
12239.00, 0.00
12252.00, 0.00
12257.80, 0.00
12258.50, 0.00
12265.00, 0.00
12278.00, 0.00
12286.70, 0.00
12313.00, 0.00
12319.50, 0.00
12326.00, 0.00
12339.00, 0.00
12352.00, 0.00
12357.80, 0.00
12358.50, 0.00
12365.00, 0.00
12372.20, 0.00
12378.00, 0.00
12386.70, 0.00
12513.00, 0.00
12519.50, 0.00
12526.00, 0.00
12539.00, 0.00
12552.00, 0.00
12557.80, 0.00
12558.50, 0.00
12565.00, 0.00
12578.00, 0.00
12619.50, 0.00
12626.00, 0.00
12639.00, 0.00
12652.00, 0.00
12657.80, 0.00
12658.50, 0.00
12665.00, 0.00
12672.20, 0.00
12678.00, 0.00
12686.70, 0.00
12758.50, 0.00
12819.50, 0.00
12826.00, 0.00
12839.00, 0.00
12852.00, 0.00
12858.50, 0.00
12865.00, 0.00
12878.00, 0.00
12952.00, 0.00
12957.80, 0.00
13058.50, 0.00
13119.50, 0.00
13239.00, 0.00
13439.00, 0.00
13457.80, 0.00
13465.00, 0.00
13657.80, 0.00
14257.80, 0.00
14613.00, 0.00
14619.50, 0.00
14639.00, 0.00
14652.00, 0.00
14657.80, 0.00
14678.00, 0.00
15026.00, 0.00
15278.00, 0.00
15352.00, 0.00
15426.00, 0.00
15439.00, 0.00
15452.00, 0.00
15458.50, 0.00
15478.00, 0.00
15486.70, 0.00
15752.00, 0.00
16119.50, 0.00
16165.00, 0.00
16557.80, 0.00
18786.70, 0.00
18852.00, 0.00
19239.00, 0.00
19278.00, 0.00
19639.00, 0.00
20157.80, 0.00
20165.00, 0.00
20619.50, 0.00
20678.00, 0.00
21978.00, 0.00
22778.00, 0.00
23039.00, 0.00
25913.00, 0.00
25939.00, 0.00
25957.80, 0.00
27139.00, 0.00
27152.00, 0.00
27278.00, 0.00
27358.50, 0.00
27458.50, 0.00
27465.00, 0.00
29026.00, 0.00
30357.80, 0.00
31265.00, 0.00
32419.50, 0.00
32452.00, 0.00
32457.80, 0.00
32486.70, 0.00
33057.80, 0.00
33186.70, 0.00
33458.50, 0.00
33465.00, 0.00
33639.00, 0.00
35226.00, 0.00
35239.00, 0.00
36626.00, 0.00
36639.00, 0.00
36686.70, 0.00
40352.00, 0.00
40365.00, 0.00
40752.00, 0.00
40765.00, 0.00
41457.80, 0.00
41739.00, 0.00
42739.00, 0.00
43539.00, 0.00
43852.00, 0.00
43878.00, 0.00
44878.00, 0.00
45039.00, 0.00
45058.50, 0.00
46326.00, 0.00
46339.00, 0.00
47752.00, 0.00
49978.00, 0.00
51578.00, 0.00
53857.80, 0.00
53858.50, 0.00
55478.00, 0.00
58057.80, 0.00
59939.00, 0.00
59978.00, 0.00
62513.00, 0.00
62557.80, 0.00
62558.50, 0.00
62586.70, 0.00
63865.00, 0.00
64778.00, 0.00
65378.00, 0.00
66578.00, 0.00
66878.00, 0.00
67565.00, 0.00
67965.00, 0.00
68357.80, 0.00
68757.80, 0.00
68778.00, 0.00
68972.20, 0.00
69119.50, 0.00
69178.00, 0.00
69252.00, 0.00
69258.50, 0.00
69339.00, 0.00
70057.80, 0.00
70157.80, 0.00
70339.00, 0.00
70778.00, 0.00
71065.00, 0.00
71386.70, 0.00
72578.00, 0.00
73178.00, 0.00
75219.50, 0.00
76478.00, 0.00
79158.50, 0.00
80057.80, 0.00
82265.00, 0.00
83486.70, 0.00
84130.00, 0.00
84144.40, 0.00
86378.00, 0.00
90139.00, 0.00
90457.80, 0.00
90957.80, 0.00
91357.80, 0.00
98978.00, 0.00
99039.00, 0.00
99078.00, 0.00
100839.00, 0.00
100878.00, 0.00
101478.00, 0.00
101752.00, 0.00
101778.00, 0.00
102378.00, 0.00
102678.00, 0.00
102952.00, 0.00
103265.00, 0.00
103278.00, 0.00
103565.00, 0.00
103578.00, 0.00
103878.00, 0.00
104178.00, 0.00
104452.00, 0.00
104478.00, 0.00
104778.00, 0.00
105078.00, 0.00
105378.00, 0.00
106878.00, 0.00
107104.00, 0.00
107115.60, 0.00
107117.00, 0.00
107130.00, 0.00
107144.40, 0.00
107178.00, 0.00
107739.00, 0.00
107778.00, 0.00
108104.00, 0.00
108115.60, 0.00
108117.00, 0.00
108130.00, 0.00
108144.40, 0.00
110778.00, 0.00
110878.00, 0.00
112130.00, 0.00
112144.40, 0.00
113144.40, 0.00
114144.40, 0.00
115115.60, 0.00
115130.00, 0.00
115144.40, 0.00
116115.60, 0.00
116130.00, 0.00
116144.40, 0.00
117130.00, 0.00
117144.40, 0.00
117178.00, 0.00
118144.40, 0.00
119104.00, 0.00
119115.60, 0.00
119117.00, 0.00
119130.00, 0.00
119144.40, 0.00
120104.00, 0.00
120115.60, 0.00
120117.00, 0.00
120130.00, 0.00
120144.40, 0.00
121144.40, 0.00
122104.00, 0.00
122115.60, 0.00
122117.00, 0.00
122130.00, 0.00
122144.40, 0.00
123104.00, 0.00
123115.60, 0.00
123117.00, 0.00
123130.00, 0.04
123144.40, 0.11
124104.00, 0.00
124117.00, 0.00
124130.00, 0.00
124144.40, 0.00
125104.00, 0.00
125115.60, 0.00
125117.00, 0.00
125130.00, 0.00
125144.40, 0.01
125257.80, 0.00
126104.00, 0.00
126115.60, 0.00
126117.00, 0.00
126130.00, 0.00
126144.40, 0.02
127115.60, 0.00
127130.00, 0.00
127144.40, 0.00
128104.00, 0.00
128115.60, 0.00
128117.00, 0.00
128130.00, 0.00
128144.40, 0.01
129115.60, 0.00
129117.00, 0.00
129130.00, 0.00
129144.40, 0.00
130115.60, 0.00
130130.00, 0.00
130144.40, 0.00
131115.60, 0.00
131130.00, 0.00
131144.40, 0.00
132115.60, 0.00
132130.00, 0.00
132144.40, 0.00
132878.00, 0.00
133104.00, 0.00
133115.60, 0.00
133130.00, 0.00
133144.40, 0.00
134115.60, 0.00
134130.00, 0.00
134144.40, 0.00
135065.00, 0.00
135130.00, 0.00
135144.40, 0.00
136130.00, 0.00
136144.40, 0.00
137130.00, 0.00
137144.40, 0.00
138130.00, 0.00
138144.40, 0.00
139130.00, 0.00
139144.40, 0.00
140117.00, 0.00
140130.00, 0.00
140144.40, 0.00
140165.00, 0.00
141130.00, 0.00
141144.40, 0.00
142130.00, 0.00
142144.40, 0.00
142878.00, 0.00
143019.50, 0.00
143104.00, 0.00
143130.00, 0.00
143144.40, 0.00
143419.50, 0.00
143426.00, 0.00
143439.00, 0.00
143452.00, 0.00
143457.80, 0.00
143465.00, 0.00
144117.00, 0.00
144130.00, 0.00
144144.40, 0.00
144639.00, 0.00
145104.00, 0.00
145130.00, 0.00
145144.40, 0.00
146104.00, 0.00
146117.00, 0.00
146130.00, 0.00
146144.40, 0.00
147130.00, 0.00
147144.40, 0.00
147219.50, 0.00
147239.00, 0.00
147252.00, 0.00
147265.00, 0.00
147278.00, 0.01
148130.00, 0.00
148144.40, 0.00
149117.00, 0.00
149130.00, 0.00
149144.40, 0.00
150104.00, 0.00
150117.00, 0.00
150130.00, 0.00
150144.40, 0.00
151117.00, 0.00
151130.00, 0.00
151144.40, 0.00
152104.00, 0.00
152117.00, 0.00
152130.00, 0.00
152144.40, 0.00
153130.00, 0.00
154104.00, 0.00
154115.60, 0.00
154117.00, 0.00
154130.00, 0.00
154144.40, 0.00
155104.00, 0.00
155130.00, 0.00
156130.00, 0.00
157117.00, 0.00
157130.00, 0.00
158104.00, 0.00
158117.00, 0.00
158130.00, 0.00
159117.00, 0.00
159130.00, 0.00
159144.40, 0.00
160117.00, 0.00
160130.00, 0.00
161104.00, 0.00
161117.00, 0.00
161130.00, 0.00
161144.40, 0.00
162130.00, 0.00
163117.00, 0.00
163130.00, 0.00
164130.00, 0.00
164144.40, 0.00
165130.00, 0.00
166104.00, 0.00
166130.00, 0.00
167130.00, 0.00
169130.00, 0.00
170144.40, 0.00
171144.40, 0.00
172130.00, 0.00
173130.00, 0.00
174130.00, 0.00
175117.00, 0.00
175130.00, 0.00
176117.00, 0.00
176130.00, 0.00
177130.00, 0.00
178130.00, 0.00
179130.00, 0.00
181104.00, 0.00
181130.00, 0.00
181144.40, 0.00
182130.00, 0.00
182144.40, 0.00
183104.00, 0.00
184104.00, 0.00
184117.00, 0.00
184130.00, 0.00
184144.40, 0.00
185130.00, 0.00
186130.00, 0.00
186144.40, 0.00
187130.00, 0.00
187144.40, 0.00
188104.00, 0.00
188117.00, 0.00
188130.00, 0.00
188144.40, 0.00
189117.00, 0.00
189130.00, 0.00
190130.00, 0.00
191130.00, 0.00
192104.00, 0.00
192117.00, 0.00
192130.00, 0.00
193130.00, 0.00
194130.00, 0.00
196117.00, 0.00
196130.00, 0.00
197130.00, 0.00
198117.00, 0.00
198130.00, 0.00
199130.00, 0.00
200130.00, 0.00
201130.00, 0.00
201144.40, 0.00
202104.00, 0.00
202117.00, 0.00
202130.00, 0.00
204104.00, 0.00
204130.00, 0.00
205130.00, 0.00
206130.00, 0.00
206144.40, 0.00
207104.00, 0.00
207117.00, 0.00
207130.00, 0.00
207144.40, 0.00
208130.00, 0.00
209104.00, 0.00
209117.00, 0.00
209130.00, 0.00
210117.00, 0.00
210130.00, 0.00
211130.00, 0.00
211144.40, 0.00
212117.00, 0.00
212130.00, 0.00
213130.00, 0.00
214117.00, 0.00
214130.00, 0.00
215104.00, 0.00
215117.00, 0.00
215130.00, 0.00
216130.00, 0.00
217104.00, 0.00
217117.00, 0.00
217130.00, 0.00
218104.00, 0.00
218130.00, 0.00
218144.40, 0.00
219104.00, 0.00
219117.00, 0.00
219130.00, 0.00
219144.40, 0.00
220104.00, 0.00
220117.00, 0.00
220130.00, 0.00
221104.00, 0.00
221117.00, 0.00
221130.00, 0.00
221144.40, 0.00
222130.00, 0.00
223104.00, 0.00
223117.00, 0.00
223130.00, 0.00
224117.00, 0.00
224130.00, 0.00
225104.00, 0.00
225130.00, 0.00
225144.40, 0.00
226130.00, 0.00
227117.00, 0.00
227130.00, 0.00
228130.00, 0.00
229130.00, 0.00
229144.40, 0.00
230130.00, 0.00
230144.40, 0.00
231130.00, 0.00
232117.00, 0.00
232130.00, 0.00
233117.00, 0.00
233130.00, 0.00
233144.40, 0.00
234130.00, 0.00
234144.40, 0.00
235130.00, 0.00
236130.00, 0.00
237130.00, 0.00
238117.00, 0.00
238130.00, 0.00
239117.00, 0.00
239130.00, 0.00
240104.00, 0.00
240117.00, 0.00
240130.00, 0.00
241117.00, 0.00
241130.00, 0.00
241144.40, 0.00
242130.00, 0.00
243130.00, 0.00
244130.00, 0.00
245130.00, 0.00
245144.40, 0.00
246104.00, 0.00
246130.00, 0.00
247130.00, 0.00
248130.00, 0.00
248144.40, 0.00
249130.00, 0.00
250104.00, 0.00
250117.00, 0.00
250130.00, 0.00
250144.40, 0.00
252130.00, 0.00
253117.00, 0.00
253130.00, 0.00
254130.00, 0.00
255104.00, 0.00
255115.60, 0.00
255117.00, 0.00
255130.00, 0.00
255144.40, 0.00
256104.00, 0.00
256130.00, 0.00
257130.00, 0.00
258130.00, 0.00
259117.00, 0.00
259130.00, 0.00
259144.40, 0.00
260130.00, 0.00
261130.00, 0.00
261144.40, 0.00
262104.00, 0.00
262130.00, 0.00
263130.00, 0.00
264130.00, 0.00
265130.00, 0.00
266130.00, 0.00
266144.40, 0.00
267130.00, 0.00
268130.00, 0.00
268144.40, 0.00
269130.00, 0.00
270130.00, 0.00
271117.00, 0.00
271130.00, 0.00
272130.00, 0.00
273130.00, 0.00
274117.00, 0.00
274130.00, 0.00
276130.00, 0.00
276144.40, 0.00
277104.00, 0.00
277130.00, 0.00
278130.00, 0.00
278144.40, 0.00
279130.00, 0.00
280117.00, 0.00
281130.00, 0.00
281144.40, 0.00
282130.00, 0.00
283130.00, 0.00
283144.40, 0.00
284130.00, 0.00
285130.00, 0.00
286130.00, 0.00
287144.40, 0.00
288130.00, 0.00
289130.00, 0.00
290130.00, 0.00
292130.00, 0.00
294130.00, 0.00
295130.00, 0.00
296130.00, 0.00
296144.40, 0.00
297130.00, 0.00
297144.40, 0.00
298115.60, 0.00
298130.00, 0.00
298144.40, 0.00
300130.00, 0.00
301144.40, 0.00
302104.00, 0.00
302130.00, 0.00
304130.00, 0.00
305130.00, 0.00
306117.00, 0.00
306130.00, 0.00
308130.00, 0.00
309130.00, 0.00
310130.00, 0.00
311130.00, 0.00
311144.40, 0.00
312130.00, 0.00
313144.40, 0.00
314130.00, 0.00
315144.40, 0.00
316104.00, 0.00
316130.00, 0.00
316144.40, 0.00
318130.00, 0.00
319130.00, 0.00
321144.40, 0.00
322130.00, 0.00
322144.40, 0.00
323130.00, 0.00
324130.00, 0.00
324144.40, 0.00
325130.00, 0.00
325144.40, 0.00
327117.00, 0.00
328130.00, 0.00
330144.40, 0.00
331130.00, 0.00
332130.00, 0.00
334130.00, 0.00
334144.40, 0.00
335130.00, 0.00
335144.40, 0.00
336130.00, 0.00
337104.00, 0.00
337117.00, 0.00
337130.00, 0.00
337144.40, 0.00
338130.00, 0.00
338144.40, 0.00
340130.00, 0.00
341130.00, 0.00
342144.40, 0.00
343130.00, 0.00
344130.00, 0.00
347130.00, 0.00
348117.00, 0.00
348130.00, 0.00
350130.00, 0.00
351144.40, 0.00
353104.00, 0.00
354130.00, 0.00
354144.40, 0.00
355130.00, 0.00
356117.00, 0.00
356130.00, 0.00
357104.00, 0.00
357130.00, 0.00
358130.00, 0.00
359130.00, 0.00
360130.00, 0.00
361104.00, 0.00
361130.00, 0.00
363130.00, 0.00
364130.00, 0.00
365144.40, 0.00
366144.40, 0.00
367104.00, 0.00
367117.00, 0.00
367130.00, 0.00
369130.00, 0.00
371130.00, 0.00
372144.40, 0.00
373130.00, 0.00
374130.00, 0.00
374144.40, 0.00
376130.00, 0.00
378130.00, 0.00
379130.00, 0.00
380130.00, 0.00
383130.00, 0.00
384144.40, 0.00
385144.40, 0.00
386130.00, 0.00
388130.00, 0.00
391144.40, 0.00
393130.00, 0.00
394130.00, 0.00
395130.00, 0.00
396130.00, 0.00
397130.00, 0.00
399130.00, 0.00
402130.00, 0.00
404130.00, 0.00
405130.00, 0.00
407144.40, 0.00
408130.00, 0.00
408144.40, 0.00
410144.40, 0.00
411130.00, 0.00
412144.40, 0.00
413130.00, 0.00
414130.00, 0.00
415130.00, 0.00
417117.00, 0.00
417130.00, 0.00
418104.00, 0.00
418130.00, 0.00
419117.00, 0.00
419130.00, 0.00
421130.00, 0.00
423130.00, 0.00
424104.00, 0.00
424130.00, 0.00
425130.00, 0.00
426130.00, 0.00
428104.00, 0.00
428130.00, 0.00
429130.00, 0.00
429144.40, 0.00
430130.00, 0.00
431130.00, 0.00
432130.00, 0.00
433130.00, 0.00
435117.00, 0.00
435130.00, 0.00
438130.00, 0.00
439130.00, 0.00
439144.40, 0.00
440130.00, 0.00
440144.40, 0.00
441130.00, 0.00
443144.40, 0.00
445117.00, 0.00
446130.00, 0.00
446144.40, 0.00
447130.00, 0.00
450130.00, 0.00
451117.00, 0.00
451144.40, 0.00
453130.00, 0.00
455130.00, 0.00
456130.00, 0.00
457130.00, 0.00
458130.00, 0.00
458144.40, 0.00
460104.00, 0.00
460130.00, 0.00
463130.00, 0.00
463144.40, 0.00
464130.00, 0.00
465130.00, 0.00
466144.40, 0.00
467130.00, 0.00
468130.00, 0.00
469130.00, 0.00
470130.00, 0.00
473130.00, 0.00
474117.00, 0.00
474130.00, 0.00
475130.00, 0.00
478130.00, 0.00
480130.00, 0.00
481130.00, 0.00
483130.00, 0.00
487130.00, 0.00
488117.00, 0.00
488130.00, 0.00
489130.00, 0.00
491130.00, 0.00
493130.00, 0.00
494130.00, 0.00
498130.00, 0.00
499130.00, 0.00
500130.00, 0.00
501130.00, 0.00
502130.00, 0.00
502144.40, 0.00
503104.00, 0.00
503130.00, 0.00
509130.00, 0.00
511130.00, 0.00
512130.00, 0.00
514130.00, 0.00
515117.00, 0.00
515130.00, 0.00
516130.00, 0.00
518144.40, 0.00
519117.00, 0.00
519144.40, 0.00
520130.00, 0.00
522130.00, 0.00
524130.00, 0.00
524144.40, 0.00
525130.00, 0.00
528130.00, 0.00
529130.00, 0.00
530130.00, 0.00
530144.40, 0.00
532130.00, 0.00
533130.00, 0.00
533144.40, 0.00
534130.00, 0.00
535144.40, 0.00
536144.40, 0.00
537104.00, 0.00
537130.00, 0.00
538117.00, 0.00
538130.00, 0.00
538144.40, 0.00
539104.00, 0.00
539130.00, 0.00
539144.40, 0.00
541130.00, 0.00
542130.00, 0.00
543144.40, 0.00
544130.00, 0.00
544144.40, 0.00
545130.00, 0.00
545144.40, 0.00
546130.00, 0.00
546144.40, 0.00
547144.40, 0.00
548130.00, 0.00
548144.40, 0.00
549130.00, 0.00
549144.40, 0.00
550130.00, 0.00
550144.40, 0.00
552130.00, 0.00
553130.00, 0.00
553144.40, 0.00
554130.00, 0.00
554144.40, 0.00
555130.00, 0.00
555144.40, 0.00
556130.00, 0.00
557104.00, 0.00
557130.00, 0.00
558104.00, 0.00
558144.40, 0.00
560117.00, 0.00
560130.00, 0.00
562130.00, 0.00
566130.00, 0.00
568130.00, 0.00
568144.40, 0.00
569130.00, 0.00
570130.00, 0.00
571130.00, 0.00
572130.00, 0.00
573130.00, 0.00
574130.00, 0.00
574144.40, 0.00
575130.00, 0.00
577130.00, 0.00
578117.00, 0.00
578130.00, 0.00
579130.00, 0.00
580104.00, 0.00
580117.00, 0.00
580130.00, 0.00
581104.00, 0.00
581130.00, 0.00
582130.00, 0.00
583104.00, 0.00
583130.00, 0.00
584104.00, 0.00
584130.00, 0.00
585104.00, 0.00
586130.00, 0.00
587130.00, 0.00
589104.00, 0.00
589130.00, 0.00
590130.00, 0.00
591130.00, 0.00
592117.00, 0.00
592130.00, 0.00
593130.00, 0.00
595130.00, 0.00
596130.00, 0.00
597130.00, 0.00
598104.00, 0.00
598130.00, 0.00
598144.40, 0.00
599130.00, 0.00
600130.00, 0.00
600144.40, 0.00
601130.00, 0.00
601144.40, 0.00
602104.00, 0.00
602117.00, 0.00
602130.00, 0.00
603104.00, 0.00
603130.00, 0.00
604130.00, 0.00
605117.00, 0.00
605130.00, 0.00
606130.00, 0.00
607130.00, 0.00
608117.00, 0.00
608130.00, 0.00
609130.00, 0.00
610130.00, 0.00
611130.00, 0.00
612130.00, 0.00
613130.00, 0.00
614104.00, 0.00
614117.00, 0.00
614130.00, 0.00
615104.00, 0.00
615130.00, 0.00
616130.00, 0.00
617104.00, 0.00
617117.00, 0.00
617130.00, 0.00
618130.00, 0.00
619117.00, 0.00
619130.00, 0.00
620117.00, 0.00
620130.00, 0.00
621130.00, 0.00
622117.00, 0.00
622130.00, 0.00
623130.00, 0.00
624130.00, 0.00
625115.60, 0.00
625117.00, 0.00
625130.00, 0.00
625144.40, 0.00
626104.00, 0.00
626130.00, 0.00
627104.00, 0.00
627130.00, 0.00
628130.00, 0.00
629130.00, 0.00
630104.00, 0.00
630130.00, 0.00
630144.40, 0.00
631130.00, 0.00
632104.00, 0.00
632117.00, 0.00
632130.00, 0.00
633104.00, 0.00
633117.00, 0.00
633130.00, 0.00
634130.00, 0.00
635104.00, 0.00
635117.00, 0.00
635130.00, 0.00
636130.00, 0.00
637130.00, 0.00
638117.00, 0.00
638130.00, 0.00
639130.00, 0.00
640130.00, 0.00
641104.00, 0.00
641117.00, 0.00
641130.00, 0.00
642130.00, 0.00
643130.00, 0.00
644104.00, 0.00
644117.00, 0.00
644130.00, 0.00
645130.00, 0.00
646130.00, 0.00
647104.00, 0.00
647117.00, 0.00
647130.00, 0.00
648130.00, 0.00
648144.40, 0.00
649130.00, 0.00
650104.00, 0.00
650117.00, 0.00
650130.00, 0.00
651130.00, 0.00
652130.00, 0.00
653104.00, 0.00
653117.00, 0.00
653130.00, 0.00
654104.00, 0.00
654130.00, 0.00
655130.00, 0.00
656130.00, 0.00
657130.00, 0.00
658130.00, 0.00
659117.00, 0.00
659130.00, 0.00
660130.00, 0.00
660144.40, 0.00
661130.00, 0.00
661144.40, 0.00
662130.00, 0.00
663130.00, 0.00
663144.40, 0.00
664130.00, 0.00
664144.40, 0.00
665117.00, 0.00
665130.00, 0.00
666130.00, 0.00
667130.00, 0.00
668130.00, 0.00
669130.00, 0.00
670130.00, 0.00
671130.00, 0.00
672130.00, 0.00
673144.40, 0.00
674117.00, 0.00
674130.00, 0.00
676130.00, 0.00
677130.00, 0.00
678130.00, 0.00
679130.00, 0.00
680104.00, 0.00
680130.00, 0.00
682144.40, 0.00
683117.00, 0.00
683130.00, 0.00
684144.40, 0.00
685144.40, 0.00
686117.00, 0.00
686130.00, 0.00
686144.40, 0.00
687130.00, 0.00
687144.40, 0.00
688115.60, 0.00
688117.00, 0.00
688130.00, 0.00
688144.40, 0.00
689104.00, 0.00
689117.00, 0.00
689130.00, 0.00
689144.40, 0.00
690130.00, 0.00
690144.40, 0.00
691104.00, 0.00
691117.00, 0.00
691130.00, 0.00
691144.40, 0.00
692115.60, 0.00
692130.00, 0.00
692144.40, 0.00
693130.00, 0.00
693144.40, 0.00
694130.00, 0.00
694144.40, 0.00
695117.00, 0.00
695130.00, 0.00
696130.00, 0.00
697130.00, 0.00
698130.00, 0.00
698144.40, 0.00
699144.40, 0.00
700130.00, 0.00
700144.40, 0.00
701104.00, 0.00
701130.00, 0.00
701144.40, 0.00
702144.40, 0.00
703130.00, 0.00
704130.00, 0.00
705130.00, 0.00
705144.40, 0.00
706130.00, 0.00
