    1.00, 0.07
    2.00, 0.01
    5.00, 0.00
   11.00, 0.01
   12.00, 0.00
   21.00, 0.00
   31.00, 0.00
   32.00, 0.00
   41.00, 0.00
   51.00, 0.00
   61.00, 0.00
   71.00, 0.00
   81.00, 0.00
   91.00, 0.00
  101.00, 0.00
  111.00, 0.00
  112.00, 0.00
  121.00, 0.00
  131.00, 0.00
  141.00, 0.04
  142.00, 0.17
  145.00, 0.00
  151.00, 0.00
  161.00, 0.00
  162.00, 0.00
  171.00, 0.00
  181.00, 0.00
  191.00, 0.00
  201.00, 0.00
  202.00, 0.00
  205.00, 0.00
  211.00, 0.00
  221.00, 0.00
  231.00, 0.00
  241.00, 0.00
  251.00, 0.00
  261.00, 0.00
  271.00, 0.00
  281.00, 0.02
  282.00, 0.00
  285.00, 0.00
  291.00, 0.00
  301.00, 0.00
  302.00, 0.00
  305.00, 0.00
  311.00, 0.00
  312.00, 0.00
  321.00, 0.00
  325.00, 0.00
  331.00, 0.00
  332.00, 0.00
  341.00, 0.00
  342.00, 0.00
  345.00, 0.00
  351.00, 0.00
  352.00, 0.00
  361.00, 0.00
  362.00, 0.00
  365.00, 0.00
  371.00, 0.00
  372.00, 0.00
  375.00, 0.00
  381.00, 0.00
  382.00, 0.00
  391.00, 0.00
  392.00, 0.00
  395.00, 0.00
  401.00, 0.00
  402.00, 0.00
  405.00, 0.00
  411.00, 0.00
  412.00, 0.00
  415.00, 0.00
  421.00, 0.00
  422.00, 0.00
  425.00, 0.00
  431.00, 0.00
  432.00, 0.00
  441.00, 0.00
  442.00, 0.00
  451.00, 0.00
  452.00, 0.00
  461.00, 0.00
  462.00, 0.00
  471.00, 0.00
  472.00, 0.00
  481.00, 0.00
  482.00, 0.00
  491.00, 0.00
  492.00, 0.00
  501.00, 0.00
  502.00, 0.00
  511.00, 0.00
  512.00, 0.00
  521.00, 0.00
  522.00, 0.00
  531.00, 0.00
  532.00, 0.00
  541.00, 0.00
  542.00, 0.00
  551.00, 0.00
  561.00, 0.00
  562.00, 0.00
  571.00, 0.00
  581.00, 0.00
  582.00, 0.00
  591.00, 0.00
  601.00, 0.00
  611.00, 0.00
  621.00, 0.00
  631.00, 0.00
  632.00, 0.00
  641.00, 0.00
  642.00, 0.00
  645.00, 0.00
  651.00, 0.00
  661.00, 0.00
  662.00, 0.00
  671.00, 0.00
  681.00, 0.00
  682.00, 0.00
  691.00, 0.00
  692.00, 0.00
  695.00, 0.00
  701.00, 0.00
  702.00, 0.00
  705.00, 0.00
  711.00, 0.00
  712.00, 0.00
  721.00, 0.00
  731.00, 0.00
  741.00, 0.00
  742.00, 0.00
  745.00, 0.00
  751.00, 0.00
  761.00, 0.00
  762.00, 0.00
  765.00, 0.00
  771.00, 0.00
  772.00, 0.00
  775.00, 0.00
  781.00, 0.00
  782.00, 0.00
  785.00, 0.00
  791.00, 0.00
  801.00, 0.00
  811.00, 0.00
  812.00, 0.00
  815.00, 0.00
  821.00, 0.00
  822.00, 0.00
  825.00, 0.00
  831.00, 0.00
  835.00, 0.00
  841.00, 0.00
  842.00, 0.00
  845.00, 0.00
  851.00, 0.00
  855.00, 0.00
  861.00, 0.00
  862.00, 0.00
  865.00, 0.00
  871.00, 0.02
  872.00, 0.00
  875.00, 0.00
  881.00, 0.00
  882.00, 0.00
  885.00, 0.00
  891.00, 0.00
  901.00, 0.00
  902.00, 0.00
  905.00, 0.00
  911.00, 0.00
  912.00, 0.00
  915.00, 0.00
  921.00, 0.00
  922.00, 0.00
  925.00, 0.00
  931.00, 0.29
  932.00, 0.00
  935.00, 0.00
  941.00, 0.00
  942.00, 0.00
  945.00, 0.00
  951.00, 0.00
  952.00, 0.00
  955.00, 0.00
  961.00, 0.00
  962.00, 0.00
  965.00, 0.00
  971.00, 0.00
  972.00, 0.00
  975.00, 0.00
  981.00, 0.00
  982.00, 0.00
  985.00, 0.00
  991.00, 0.00
  992.00, 0.00
  995.00, 0.00
 1001.00, 0.00
 1002.00, 0.00
